0,0,0,0,13,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,0,0,4,0,0,5,0,2,0,1,6,11,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,0,109,0,0,0,0,0,0,0,0,0,0,0,28,0,24,0,0,12
0,2,0,0,0,0,0,0,0,0,0,1,0,13,7,0,0,0,0,0
1,0,0,1,9,0,0,0,9,0,0,0,0,19,6,8,0,0,0,10
2,10,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,1,2,0,0,0,0,0,2,0,0,17,0,17,9,1,11,12,0
0,0,0,0,0,4,2,0,1,0,0,0,0,0,2,0,0,1,0,0
3,0,0,0,0,0,0,0,2,1,3,0,0,0,4,3,0,0,0,15
0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,2,1,0,1
0,2,13,9,4,0,0,1,0,6,0,0,1,12,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,3,0,7,7,1,0,0,0,0,5,1,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0
23,0,0,16,23,25,0,0,0,0,0,0,6,8,16,0,0,0,0,0
0,0,3,0,0,2,16,8,1,0,0,0,0,0,0,0,15,0,0,7
0,0,0,0,0,0,2,0,0,0,1,0,1,2,8,0,0,3,0,52
0,0,0,2,0,16,0,0,0,0,0,0,2,4,0,6,1,0,0,0
14,1,3,13,8,7,4,3,0,0,10,0,0,0,22,0,0,0,11,6
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0
1,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,2,0,0
1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
8,0,16,0,19,16,0,0,0,0,0,1,0,0,3,0,0,0,24,0
15,0,2,5,16,34,0,0,0,0,10,0,0,11,21,13,0,48,0,0
0,0,35,0,0,11,0,0,0,0,0,13,1,0,57,2,0,7,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1
3,0,0,4,0,14,3,0,0,0,0,0,0,0,9,3,0,0,0,0
2,1,2,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,5,0,4,0,0,0,0,0,4,0,0,16,0,0,0,0,0
0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,3
2,0,0,0,0,9,3,0,0,0,7,0,0,0,7,2,0,4,1,0
8,0,0,8,0,19,0,0,1,0,0,0,0,0,7,4,2,1,2,0
0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,0,9,0,3,0,18,0,0,0,0,9,0,1,9,3,4
0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,1,0,0,6,0,0,0,0,0,0,0,3,0,0
11,0,11,4,0,5,0,0,0,1,15,2,0,0,1,0,11,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10,0,9,1,0,0,2,0,0,0,2,0,24,0,0,0,0,0,13,0
3,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0
23,0,153,3,3,4,0,0,0,4,0,0,4,0,23,0,0,13,4,0
0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17,1,15,0,3,0,1,0,0,0,0,0,4,0,3
0,0,0,0,5,0,0,1,0,15,0,0,13,0,5,0,0,5,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,4,0,10,0,0,4,0,0,0,0
0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
4,0,1,0,8,0,3,0,0,12,0,3,7,0,0,2,0,11,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,26,8,0,0,31,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0
0,0,0,0,11,9,0,0,0,0,3,0,0,2,0,0,3,4,1,6
0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,3,0,0,0,0,0,4,1,3,0,0,0,0,0,0,1,7,0
0,4,4,0,0,11,4,1,17,2,14,0,0,2,0,23,0,10,29,13
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
9,6,0,0,0,17,0,0,6,0,2,0,7,0,0,13,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,22,0,1
11,0,0,0,0,12,0,1,2,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,10,0,7,0,3,1,0,30,6,0,3,0,0,0,0,13,84,34
0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,3,0,0
0,2,0,1,3,1,0,1,0,3,4,0,0,0,0,2,0,7,0,1
1,0,0,0,0,0,0,0,0,4,0,1,0,3,0,2,2,4,6,1
0,1,0,0,0,0,19,0,41,1,0,0,0,0,0,0,1,0,0,3
1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0
3,0,0,0,0,0,1,2,0,0,4,0,0,1,0,0,2,0,5,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,15,1
0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
1,0,1,2,5,0,0,0,0,0,2,0,9,1,0,0,0,8,0,9
0,0,0,0,2,0,57,0,20,0,0,0,1,0,0,0,0,0,0,1
2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
0,0,0,7,3,0,4,0,0,0,13,2,0,0,0,1,0,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,4,0,0,1,3,0,0,0,4,0
0,0,2,0,0,18,0,0,0,0,0,0,0,0,82,2,0,0,0,0
16,3,0,8,15,0,0,14,2,2,0,0,0,0,21,17,0,4,1,11
0,0,1,3,1,20,0,6,0,10,0,0,0,0,1,0,0,3,0,0
6,0,0,0,0,13,0,0,0,4,0,0,0,0,18,0,0,0,0,7
6,0,0,0,0,1,0,0,0,0,0,1,1,1,9,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0
14,2,3,0,0,7,0,2,0,2,3,1,0,0,2,6,0,9,0,0
5,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0
11,0,3,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,30,12
0,0,3,14,0,0,0,0,0,0,0,5,0,1,0,69,0,0,0,0
8,0,0,0,0,2,5,0,2,16,0,0,0,0,9,11,0,11,2,0
1,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0
0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,27,0,0,58,0,0,0,0,8,17,0,10,9,0,0,16,0,0,34
57,0,0,0,0,0,0,0,64,8,0,0,48,0,6,0,0,6,0,16
1,0,0,13,0,24,0,0,0,0,0,0,0,0,0,8,0,14,0,0
0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,15,0,0,1,15,23,0,0,0,0,10,0,6,0,2,0,12,16,0
0,0,0,0,2,9,0,1,1,3,4,0,0,0,0,4,0,0,3,0
4,0,0,0,6,0,0,0,2,0,0,0,1,2,0,0,0,0,6,0
0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0
0,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0
0,0,1,0,0,8,0,0,0,0,0,0,0,6,2,0,0,0,0,4
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,11,7,1,8,0,0,0,0,0,0,10,0,0,2,4,0
2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,49,0,68,0,0,0,0,0,5,3,0,1,0,0,6,123,0
14,15,0,67,22,2,0,0,0,0,0,0,0,0,0,0,0,1,14,0
0,4,0,5,8,29,0,0,0,0,0,0,0,0,99,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,0,2,1,0,0,0,0,0,2,0,0,1,19,0,0,24,23,5
0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,37,0
0,10,0,0,0,2,20,0,0,1,0,7,35,0,3,0,0,3,0,0
2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0
0,3,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,3,14,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
38,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,1,0,0
0,1,0,0,0,0,0,19,4,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,3,21,9,2,0,0,1,4,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
0,0,2,11,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,105,4,0
0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,275,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,8,0,0,0,2,1,0,0,0,0,8,0,1,9
97,13,2,1,0,0,1,36,0,2,0,0,0,0,0,0,0,0,6,0
4,6,0,2,0,0,0,7,0,0,0,0,6,0,0,0,0,16,7,8
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0
1,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,1,95,25,7
0,0,0,4,0,7,0,1,0,4,0,0,0,0,20,0,2,0,0,0
3,1,8,0,1,13,1,0,0,1,2,0,9,0,0,0,0,10,0,28
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,12,8,0,2,8,0,0,0,0,0,6,0,1,0,0,41,0,1
0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,55,0,55,0,0
0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,5,1,0,1,0,0,0,2,0,0,1,0,4,4
0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,30,0,0,0,9,0,0,0,22,0,0,0,0
0,3,0,2,0,17,0,1,2,0,0,0,0,6,0,4,32,5,26,8
1,0,5,0,1,0,0,38,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,3,4,3,19,0,0,0,2,0,0,0,0,0,13,0,10,0,1,0
0,5,0,17,1,0,0,1,0,0,0,0,0,0,43,0,0,5,0,0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,113,0,1,0,2
1,0,0,0,0,4,0,4,1,0,9,0,2,0,0,0,0,0,0,7
0,0,0,0,1,5,5,3,0,0,1,1,0,2,2,0,0,0,12,0
0,1,0,0,10,0,0,0,0,0,0,0,0,2,9,0,2,2,1,0
0,0,0,2,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0
0,0,5,0,4,0,0,0,0,7,0,2,5,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
42,9,0,0,0,27,0,1,0,0,0,0,0,0,13,0,0,50,0,0
8,0,0,0,1,17,1,0,0,0,0,0,0,0,3,0,0,0,6,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,33,0,20,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0,0,8,16,0,4,0,0,0,0,0,0,1
0,0,0,0,2,0,9,4,0,0,1,0,3,0,0,0,0,0,0,0
6,19,1,2,0,0,1,3,0,7,5,0,0,0,0,0,0,30,0,0
0,2,0,7,0,0,1,0,0,7,3,1,9,0,0,0,0,10,15,12
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,0,0,0,0,0,0,1,0,0,5,0,1,0,1,2,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12,0,23,0,4,0,2,22,7,2,0,0,0,0,0,6,0,0,0,4
2,0,0,3,2,0,0,5,1,0,0,0,9,1,0,1,2,0,0,2
15,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0
0,3,0,4,0,0,0,0,0,0,3,0,2,1,0,0,6,0,0,0
0,73,1,0,0,38,0,0,0,106,0,0,0,0,0,6,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,5,0,0,0,0
4,0,1,6,0,4,3,0,0,0,0,0,2,0,0,0,0,4,0,3
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,34,9,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,1,6,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0,8,0,0,1,13,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
316,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0
14,0,0,0,0,0,0,0,1,0,0,0,3,0,3,2,1,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,5,0,0,0,1,0,0,0,0,110,0,0,17,0,0
14,0,9,10,0,0,0,5,0,0,8,0,0,3,14,6,0,0,0,3
2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
0,0,0,0,4,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0
0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0
110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
18,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,8,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,7,0,0,0,0,4,4,0,0,1,0,0,5,2,2
0,0,1,0,0,6,3,0,9,0,32,0,0,0,9,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,10,0,6,1,20,0,0,0,0,6,0,0,1,6,0
1,1,0,0,0,1,0,0,2,1,2,1,0,0,1,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,15,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0
0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,24,1,0,0,0,0,0,0,14,0,0,0,35,0,0,0,0
1,10,8,9,8,13,0,0,0,5,11,0,7,6,0,0,2,0,1,0
0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,6,0,5,0,0,0,0,0,2,5,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,55,0,7,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,32,1,3,1,0
0,0,7,0,0,0,0,1,6,11,0,0,4,8,5,0,1,0,6,0
0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
0,1,0,0,0,2,0,0,0,0,0,1,2,0,3,0,0,3,0,3
0,0,0,0,0,0,0,3,0,5,5,0,0,3,0,0,0,0,4,0
0,1,8,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,3,0,1,0,0,0,0,10,0,0,0,1,1,0,0,0,44,7
3,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,11,0
0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,3,38,0,0
13,0,0,22,0,0,0,0,0,6,0,0,0,0,0,344,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0
7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,6,3,2,4,0,0,0,0,0,1,0,0,0,2,0,3,0,0
28,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0
3,0,1,0,0,0,4,0,1,0,0,0,0,0,0,3,0,4,0,0
8,1,0,0,5,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,9,0,2,0,0,0,0,0,0,7,6,1
0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,8,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,4,1,6,39,0,0,0,0,0,0,2,0,13,9,0,25,0,4
5,14,8,0,16,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,25,8
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,28,2,0,0,0
0,0,0,0,0,0,7,0,0,4,9,0,0,5,2,3,0,10,17,3
3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,1,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,10,0,12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
4,2,0,0,2,0,0,0,8,0,0,0,0,1,0,3,0,19,15,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,8,0,0,0,0,0,0,0,0,10,3,0,0,0,1,0,0,11,0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,2,0,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,24,1,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,1,0,2,0,0
0,0,1,0,7,0,0,0,0,3,0,0,0,19,2,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0
0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,1,2,0,0,0
0,0,0,0,1,0,5,4,5,0,0,0,0,0,7,3,0,4,4,0
2,0,8,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,17,2
0,1,1,0,0,0,0,0,0,10,0,0,0,1,0,2,0,1,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15,0,1,0,0
